transaction_id,date,timestamp,customer_id,product_sku,product_category,product_subcategory,product_name,quantity,unit_price,total_amount,discount_amount,final_amount,sales_channel,store_location,store_id,payment_method,shipping_method,marketing_campaign,referral_source,coupon_code,loyalty_tier,weekday,hour,log_unit_price,log_total_amount,unit_price_log,total_amount_log,final_amount_log,unit_price_adj,total_amount_adj,final_amount_adj,customer_id_new,transaction_id_new,date_pre_season,month
TXN-20240926-1740,2024-09-26,2024-09-26 09:26:35,CUST-010128,HOM-SMA-3216,Home & Garden,Home Decor,SmartLife Modern Lamp Collection 781,1,28.04,28.04,0.0,28.04,Mobile App,,,Credit Card,Standard,,Organic,,Gold,Thursday,8,3.3686741899565953,3.3686741899565953,3.3336320621663895,3.3336320621663895,3.3336320621663895,34.12280677156167,34.12280677156167,34.12280677156167,CUST-11637,TXN-20240926-RVKD,2024-09-26,9
TXN-20240925-5872,2024-09-25,2024-09-25 10:09:50,CUST-014962,HOM-FAS-1093,Home & Garden,Home Decor,FashionForward Ultra Chair System 156,2,26.91,53.82,8.07,45.75,Phone,,,Credit Card,Standard,,Organic,,Silver,Wednesday,10,3.328985047548231,4.0040550908746395,3.2924979647388146,3.9856451452987596,3.82319179172153,22.670051653618106,45.34010330723621,37.27010330723621,CUST-17484,TXN-20240925-XT3U,2024-09-25,9
TXN-20230331-1193,2023-03-31,2023-03-31 16:08:22,CUST-013837,CLO-AUT-2593,Clothing,Mens Apparel,AutoCare Modern Hat,2,77.52,155.04,0.0,155.04,Online,,,Credit Card,Express,,Organic,,Gold,Friday,17,4.3633533694082605,5.050112384638456,4.350535967582511,5.043683148142456,5.043683148142456,81.25202745639649,162.50405491279298,162.50405491279298,CUST-10706,TXN-20230331-6OKG,2023-03-31,3
TXN-20231212-7388,2023-12-12,2023-12-12 21:37:37,CUST-014796,CLO-BEA-1938,Clothing,Kids Clothing,BeautyGlow Ultra Hat,2,52.09,104.18,26.04,78.14,In-Store,Charlotte,STORE-940,Debit Card,,,Organic,,Silver,Tuesday,19,3.97198858659558,4.655673168161198,3.9529729917571004,4.646120172317046,4.358502089626924,58.175396061232334,116.35079212246467,90.31079212246468,CUST-17176,TXN-20231212-K8MY,2023-12-12,12
TXN-20230407-7187,2023-04-07,2023-04-07 10:23:44,CUST-018608,BEA-SPO-1363,Beauty,Hair Care,SportElite Advanced Item,2,57.37,114.74,0.0,114.74,Online,,,Credit Card,Standard,,Organic,,Gold,Friday,9,4.0668020592157,4.751346296145693,4.04952151861378,4.742668699173725,4.742668699173725,52.71470445352962,105.42940890705924,105.42940890705924,CUST-10244,TXN-20230407-DL0L,2023-04-07,4
TXN-20220601-8042,2022-11-25,2022-06-01 17:14:56,CUST-010610,CLO-STY-1583,Clothing,Kids Clothing,StyleMax Elite Dress,7,275.64,1378.2,0.0,1378.2,Online,,,Credit Card,In-Store Pickup,,Organic,,Platinum,Friday,17,5.622717021934981,7.2292588999094285,5.619095666489007,7.228533578923107,7.228533578923107,251.39217657808177,1256.9608828904088,1256.9608828904088,CUST-18080,TXN-20220601-89K8,2022-06-01,11
TXN-20220212-2474,2025-11-28,2022-02-12 17:50:13,CUST-017962,AUT-SPO-2291,Automotive,Car Parts,SportElite Advanced Product,4,521.42,1042.84,0.0,1042.84,Online,,,Debit Card,Standard,,Organic,,Gold,Friday,17,6.258471862068579,6.950661499992594,6.256555859029948,6.9497030395898935,6.9497030395898935,449.43006143896224,898.8601228779245,898.8601228779245,CUST-14033,TXN-20220212-TEBT,2022-02-12,11
TXN-20221124-1841,2022-11-24,2022-11-24 20:29:02,CUST-019785,HOM-SMA-2767,Home & Garden,Furniture,SmartLife Classic Lamp Series 257,3,31.48,94.44,0.0,94.44,In-Store,Dallas,STORE-656,Credit Card,,,Organic,,Silver,Thursday,20,3.4806245152934774,4.55849777778966,3.4493524235492026,4.547964712217312,4.547964712217312,30.19649776678139,90.58949330034417,90.58949330034417,CUST-24892,TXN-20221124-LDKZ,2022-11-24,11
TXN-20240728-1384,2023-11-24,2024-07-28 11:37:14,CUST-014911,ELE-KIT-2211,Electronics,Tablets,KitchenMaster Pro Phone,4,85.43,85.43,0.0,85.43,Phone,,,Credit Card,Standard,,Organic,,Silver,Friday,10,4.459334837764547,4.459334837764547,4.447697327163527,4.447697327163527,4.447697327163527,73.54235928384308,73.54235928384308,73.54235928384308,CUST-19632,TXN-20240728-TROI,2024-07-28,11
TXN-20230412-6980,2023-11-24,2023-04-12 07:05:54,CUST-014468,AUT-STY-1452,Automotive,Car Care,StyleMax Modern Gear,3,15.27,15.27,3.82,11.45,Online,,,Credit Card,Express,,Organic,,Bronze,Friday,9,2.7893229212309465,2.7893229212309465,2.725890119230541,2.725890119230541,2.4379897300002487,14.525737569062036,14.525737569062036,10.705737569062036,CUST-12407,TXN-20230412-91EA,2023-04-12,11
TXN-20240219-2597,2024-02-19,2024-02-19 13:04:26,CUST-013581,ELE-FAS-3271,Electronics,Headphones,FashionForward Ultra Laptop,1,73.76,73.76,0.0,73.76,Phone,,,Debit Card,Standard,,Organic,,Gold,Monday,12,4.314282982587362,4.314282982587362,4.300816579248338,4.300816579248338,4.300816579248338,92.05682110109191,92.05682110109191,92.05682110109191,CUST-13294,TXN-20240219-F3IH,2024-02-19,2
TXN-20221018-2357,2022-10-18,2022-10-18 13:10:27,CUST-013382,SPO-HOM-1896,Sports,Athletic Wear,HomeComfort Modern Item,1,25.66,25.66,0.0,25.66,In-Store,Houston,STORE-298,Credit Card,,,Organic,,Platinum,Tuesday,12,3.2831643147505627,3.2831643147505627,3.2449333591874905,3.2449333591874905,3.2449333591874905,30.917284775655794,30.917284775655794,30.917284775655794,CUST-12079,TXN-20221018-SWIX,2022-10-18,10
TXN-20220704-7024,2022-07-04,2022-07-04 12:49:31,CUST-013663,HOM-KIT-2467,Home & Garden,Kitchen,KitchenMaster Ultra Vase,2,95.44,190.88,0.0,190.88,Phone,,,Credit Card,Standard,,Organic,,Silver,Monday,11,4.5689210533129705,5.256870176633863,4.55849777778966,5.251644958349606,5.251644958349606,84.10876980150842,168.21753960301683,168.21753960301683,CUST-14251,TXN-20220704-N1LV,2022-07-04,7
TXN-20230420-7873,2023-04-20,2023-04-20 12:21:02,CUST-010453,BEA-SMA-2011,Beauty,Hair Care,SmartLife Premium Equipment,1,48.52,48.52,9.7,38.82,In-Store,San Diego,STORE-123,Credit Card,,,Organic,,Gold,Thursday,10,3.9023766283763406,3.9023766283763406,3.8819760840758493,3.8819760840758493,3.658935577740864,50.04791464783671,50.04791464783671,40.34791464783672,CUST-18111,TXN-20230420-ZFAA,2023-04-20,4
TXN-20241118-1748,2024-11-18,2024-11-18 19:09:13,CUST-011221,AUT-SMA-3133,Automotive,Accessories,SmartLife Pro Item Edition 689,4,81.31,325.24,48.79,276.45,Mobile App,,,Credit Card,Same-Day,,Organic,,Silver,Monday,17,4.410492606984553,5.787633306826145,4.398269010219746,5.784563371339637,5.622029972783942,75.60685162968022,302.4274065187209,253.6374065187209,CUST-13170,TXN-20241118-2I47,2024-11-18,11
TXN-20220330-8725,2022-03-30,2022-03-30 09:06:00,,ELE-HOM-1631,Electronics,Gaming,HomeComfort Advanced Camera,2,661.03,1322.06,330.52,991.54,In-Store,Dallas,STORE-430,Cash,,,Organic,,,Wednesday,7,6.495310872130758,7.187702514560532,6.493799224600905,7.1869464051608505,6.899259290060873,625.0873027009335,1250.174605401867,919.654605401867,,TXN-20220330-7PKB,2022-03-30,3
TXN-20220304-8648,2022-03-04,2022-03-04 14:14:33,CUST-019125,SPO-HOM-2661,Sports,Fitness Equipment,HomeComfort Classic Equipment Set 450,2,47.54,95.08,0.0,95.08,Online,,,Credit Card,Express,,Organic,,Silver,Friday,12,3.8823882002984553,4.565181177771728,3.861571461932048,4.554718642491993,4.554718642491993,49.53536583914257,99.07073167828514,99.07073167828514,CUST-38921,TXN-20220304-L0V8,2022-03-04,3
TXN-20220805-3135,2022-08-05,2022-08-05 13:43:44,,HOM-SMA-3065,Home & Garden,Garden Tools,SmartLife Advanced Chair,1,19.81,19.81,0.0,19.81,Online,,,PayPal,Express,CAMP-1125,Affiliate,CAMP-1125-424,,Friday,13,3.035433640405543,3.035433640405543,2.9861868607104594,2.9861868607104594,2.9861868607104594,18.53055263539635,18.53055263539635,18.53055263539635,,TXN-20220805-HSM8,2022-08-05,8
TXN-20220823-4170,2022-08-23,2022-08-23 09:55:24,CUST-014896,ELE-BEA-3000,Electronics,Gaming,BeautyGlow Modern Speaker,2,86.05,172.1,0.0,172.1,In-Store,San Jose,STORE-304,Credit Card,,CAMP-1037,TV,,Silver,Tuesday,7,4.466482666214198,5.153869462182164,4.454928522657548,5.1480757032174935,5.1480757032174935,84.99647157006119,169.99294314012238,169.99294314012238,CUST-10845,TXN-20220823-RT41,2022-08-23,8
TXN-20220910-8039,2022-09-10,2022-09-10 12:47:15,CUST-018846,BOO-SMA-2407,Books,Fiction,SmartLife Advanced Item,1,185.97,185.97,0.0,185.97,Mobile App,,,Credit Card,Standard,,Organic,,Silver,Saturday,13,5.230948176177183,5.230948176177183,5.225585370381938,5.225585370381938,5.225585370381938,162.71955674989104,162.71955674989104,162.71955674989104,CUST-19405,TXN-20220910-9FG4,2022-09-10,9
TXN-20220821-6757,2024-11-29,2022-08-21 18:41:19,,BOO-KIT-3407,Books,Educational,KitchenMaster Pro Accessory System 442,4,71.14,71.14,0.0,71.14,In-Store,San Antonio,STORE-457,Debit Card,,,Organic,,,Friday,16,4.278608675475393,4.278608675475393,4.264649766520309,4.264649766520309,4.264649766520309,75.07353470316988,75.07353470316988,75.07353470316988,,TXN-20220821-UBV9,2022-08-19,11
TXN-20221102-4189,2022-11-02,2022-11-02 12:29:32,CUST-016660,BOO-HOM-2613,Books,Educational,HomeComfort Pro Gear Series 958,4,34.47,137.88,0.0,137.88,In-Store,Columbus,STORE-739,Cash,,CAMP-1066,Print,CAMP-1066-561,Platinum,Wednesday,10,3.5686872687855304,4.93361025091204,3.540089380528774,4.926383741648665,4.926383741648665,39.337847078053066,157.35138831221226,157.35138831221226,CUST-14768,TXN-20221102-TKRW,2022-11-02,11
TXN-20220309-2380,2025-11-28,2022-03-09 20:56:58,CUST-011450,ELE-TEC-2650,Electronics,Laptops,TechPro Classic Phone,2,312.02,312.02,15.6,296.42,In-Store,New York,STORE-516,Credit Card,,,Organic,,Bronze,Friday,18,5.746267086262356,5.746267086262356,5.743067288319104,5.743067288319104,5.691777367528769,279.60543717291426,279.60543717291426,264.00543717291424,CUST-17243,TXN-20220309-QDYO,2022-03-09,11
TXN-20231222-6951,2023-12-22,2023-12-22 11:47:09,CUST-010658,BEA-SMA-2695,Beauty,Makeup,SmartLife Smart Accessory,1,178.98,178.98,8.95,170.03,In-Store,San Jose,STORE-736,Credit Card,,,Organic,,Platinum,Friday,9,5.192845733605802,5.192845733605802,5.1872740677547124,5.1872740677547124,5.135974892069394,217.73680886319778,217.73680886319778,208.7868088631978,CUST-14266,TXN-20231222-DUX5,2023-12-22,12
TXN-20230305-3458,2023-03-04,2023-03-05 12:40:38,CUST-013613,BOO-FAS-3093,Books,Children Books,FashionForward Pro Item,1,12.04,12.04,0.0,12.04,Online,,,Credit Card,Standard,,Organic,,Platinum,Saturday,13,2.5680215564985067,2.5680215564985067,2.488234439880675,2.488234439880675,2.488234439880675,12.022863038570847,12.022863038570847,12.022863038570847,CUST-11950,TXN-20230305-X64O,2023-03-04,3
TXN-20230303-2261,2023-11-24,2023-03-03 15:58:35,CUST-018309,BOO-SMA-3426,Books,Fiction,SmartLife Pro Tool System 889,4,92.48,92.48,9.25,83.23,Mobile App,,,Credit Card,Standard,,Organic,,Silver,Friday,17,4.537747509670657,4.537747509670657,4.5269924049240675,4.5269924049240675,4.421607859758004,79.20381618099651,79.20381618099651,69.95381618099651,CUST-12818,TXN-20230303-S9GX,2023-03-03,11
TXN-20221202-6088,2022-12-02,2022-12-02 08:04:18,CUST-012579,BOO-STY-1720,Books,Educational,StyleMax Advanced Item,4,56.64,226.56,0.0,226.56,Mobile App,,,PayPal,Express,,Organic,,Bronze,Friday,6,4.054216771131322,5.427413939882447,4.036715449385464,5.423009810505355,5.423009810505355,64.19957364768462,256.79829459073846,256.79829459073846,CUST-13839,TXN-20221202-CP8N,2022-12-02,12
TXN-20230315-4627,2023-03-15,2023-03-15 17:09:25,CUST-011356,CLO-AUT-3425,Clothing,Accessories,AutoCare Modern Pants,1,35.09,35.09,0.0,35.09,In-Store,Houston,STORE-479,Credit Card,,CAMP-1058,TV,CAMP-1058-517,Gold,Wednesday,17,3.586015818654697,3.586015818654697,3.5579161895951237,3.5579161895951237,3.5579161895951237,37.58208151935615,37.58208151935615,37.58208151935615,CUST-17488,TXN-20230315-A164,2023-03-15,3
TXN-20240810-4973,2024-08-10,2024-08-10 18:06:30,CUST-018596,CLO-HOM-3424,Clothing,Kids Clothing,HomeComfort Classic Hat,1,8.53,8.53,2.13,6.4,Online,,,PayPal,Standard,,Organic,,Silver,Saturday,19,2.254444717666111,2.254444717666111,2.1435893615035875,2.1435893615035875,1.8562979903656263,9.823459876533201,9.823459876533201,7.693459876533201,CUST-12202,TXN-20240810-S6C6,2024-08-10,8
TXN-20240705-2371,2024-11-29,2024-07-05 14:57:11,,HOM-STY-2213,Home & Garden,Garden Tools,StyleMax Pro Lamp,4,94.46,94.46,0.0,94.46,In-Store,Jacksonville,STORE-209,Credit Card,,,Organic,,,Friday,16,4.55870731157775,4.55870731157775,4.548176464467971,4.548176464467971,4.548176464467971,114.58891335777493,114.58891335777493,114.58891335777493,,TXN-20240705-RB0F,2024-07-05,11
TXN-20240421-6489,2024-04-21,2024-04-21 11:35:15,CUST-012352,SPO-BEA-3194,Sports,Outdoor Gear,BeautyGlow Classic Item,2,37.42,74.84,0.0,74.84,Online,,,Credit Card,Express,CAMP-1082,Print,,Bronze,Sunday,9,3.6485781573404106,4.328625857946767,3.6222053208459437,4.315352501405889,4.315352501405889,35.828769679829215,71.65753935965843,71.65753935965843,CUST-14008,TXN-20240421-GYNS,2024-04-21,4
TXN-20240921-7879,2024-09-19,2024-09-21 11:48:01,CUST-016355,SPO-BEA-1279,Sports,Team Sports,BeautyGlow Modern Item Collection 995,1,22.25,22.25,0.0,22.25,Online,,,Credit Card,Standard,,Organic,,Bronze,Thursday,13,3.1463051320333655,3.1463051320333655,3.1023420086122493,3.1023420086122493,3.1023420086122493,22.42987681604738,22.42987681604738,22.42987681604738,CUST-10575,TXN-20240921-ATCQ,2024-09-19,9
TXN-20231125-1352,2023-11-25,2023-11-25 14:45:34,CUST-017083,HOM-OUT-1103,Home & Garden,Furniture,OutdoorAdventure Classic Lamp Set 772,1,26.48,26.48,0.0,26.48,In-Store,Denver,STORE-496,Cash,,,Organic,,Platinum,Saturday,14,3.3134584673541485,3.3134584673541485,3.2763897310688073,3.2763897310688073,3.2763897310688073,28.758399277341407,28.758399277341407,28.758399277341407,CUST-14578,TXN-20231125-EWDW,2023-11-25,11
TXN-20220828-2901,2022-08-28,2022-08-28 20:59:05,CUST-015672,CLO-AUT-2572,Clothing,Kids Clothing,AutoCare Advanced Shoes,2,40.17,80.34,0.0,80.34,In-Store,Houston,STORE-920,Credit Card,,,Organic,,Silver,Sunday,21,3.7177098357818132,4.398637900479079,3.693120448371191,4.386267628931136,4.386267628931136,34.49213627004529,68.98427254009059,68.98427254009059,CUST-16708,TXN-20220828-29PH,2022-08-28,8
TXN-20231105-2596,2023-11-05,2023-11-05 20:48:18,CUST-011964,CLO-SPO-3139,Clothing,Womens Apparel,SportElite Premium Pants System 335,1,9.43,9.43,2.36,7.07,Online,,,Credit Card,Express,,Organic,,Silver,Sunday,21,2.344686269012681,2.344686269012681,2.2438960966453663,2.2438960966453663,1.9558604799084813,9.78101351209402,9.78101351209402,7.421013512094021,CUST-16916,TXN-20231105-BCHU,2023-11-05,11
TXN-20220915-2525,2022-09-15,2022-09-15 10:38:03,CUST-015161,HOM-SPO-2805,Home & Garden,Garden Tools,SportElite Ultra Table,3,15.47,46.41,4.64,41.77,In-Store,New York,STORE-684,Credit Card,,,Organic,,Platinum,Thursday,12,2.801540544189549,3.8588331769140267,2.738902664584975,3.8375149532530846,3.732178378509084,14.179160460557558,42.53748138167268,37.89748138167268,CUST-12165,TXN-20220915-AT45,2022-09-15,9
TXN-20240723-4342,2024-07-23,2024-07-23 13:31:22,CUST-011615,SPO-SPO-1626,Sports,Team Sports,SportElite Premium Product,1,18.5,18.5,0.0,18.5,In-Store,Philadelphia,STORE-170,Credit Card,,,Organic,,Silver,Tuesday,11,2.970414465569701,2.970414465569701,2.917770732084279,2.917770732084279,2.917770732084279,22.523284021810483,22.523284021810483,22.523284021810483,CUST-18507,TXN-20240723-J69T,2024-07-23,7
TXN-20230314-6636,2023-03-14,2023-03-14 12:19:24,CUST-012424,CLO-KIT-1274,Clothing,Mens Apparel,KitchenMaster Elite Shirt,1,16.33,16.33,0.0,16.33,Online,,,Apple Pay,Standard,,Organic,,Platinum,Tuesday,11,2.8524391037275145,2.8524391037275145,2.7930039069823738,2.7930039069823738,2.7930039069823738,18.35111555088372,18.35111555088372,18.35111555088372,CUST-15826,TXN-20230314-B386,2023-03-14,3
TXN-20240706-2178,2024-07-06,2024-07-06 11:13:30,CUST-014786,BOO-HOM-2270,Books,Non-Fiction,HomeComfort Pro Accessory Set 164,1,74.34,74.34,0.0,74.34,In-Store,Jacksonville,STORE-917,Cash,,,Organic,,Platinum,Saturday,12,4.322011202263895,4.322011202263895,4.308649164869106,4.308649164869106,4.308649164869106,90.80108224840401,90.80108224840401,90.80108224840401,CUST-13097,TXN-20240706-TGO2,2024-07-06,7
TXN-20241104-3980,2023-11-24,2024-11-04 13:51:46,,CLO-SPO-3202,Clothing,Shoes,SportElite Modern Shirt,5,43.29,173.16,0.0,173.16,Online,,,Credit Card,Standard,,Organic,,,Friday,12,3.790758917935107,5.159974416926292,3.7679216614538893,5.15421602257378,5.15421602257378,45.0640974597457,180.2563898389828,180.2563898389828,,TXN-20241104-T7Q0,2024-11-04,11
TXN-20240610-6263,2024-06-10,2024-06-10 21:59:58,,SPO-TEC-2000,Sports,Team Sports,TechPro Advanced Item,2,139.39,278.78,0.0,278.78,In-Store,Fort Worth,STORE-190,Debit Card,,,Organic,,,Monday,22,4.944424263983859,5.634003580048285,4.937275759741795,5.63042294030174,5.63042294030174,125.85143027026184,251.7028605405237,251.7028605405237,,TXN-20240610-ECDC,2024-06-10,6
TXN-20240411-6767,2024-04-11,2024-04-11 19:37:38,CUST-015854,SPO-FAS-2479,Sports,Fitness Equipment,FashionForward Ultra Accessory Kit 330,2,26.57,53.14,0.0,53.14,In-Store,Austin,STORE-110,Cash,,CAMP-1075,Email,CAMP-1075-992,Silver,Thursday,17,3.3167282250357055,3.9915732841861553,3.279782759771722,3.9729299403316674,3.9729299403316674,32.41687164851667,64.83374329703334,64.83374329703334,CUST-17642,TXN-20240411-9YPP,2024-04-11,4
TXN-20241120-6834,2024-11-20,2024-11-20 08:58:45,CUST-016036,CLO-FAS-2865,Clothing,Accessories,FashionForward Ultra Pants,1,8.44,8.44,0.0,8.44,In-Store,Philadelphia,STORE-694,Credit Card,,,Organic,,Platinum,Wednesday,6,2.2449559801574095,2.2449559801574095,2.1329823086078656,2.1329823086078656,2.1329823086078656,9.468640305167176,9.468640305167176,9.468640305167176,CUST-19651,TXN-20241120-0KLX,2024-11-20,11
TXN-20241111-6875,2024-11-11,2024-11-11 09:33:44,CUST-013664,BEA-TEC-2249,Beauty,Fragrances,TechPro Modern Item,1,9.12,9.12,0.0,9.12,Mobile App,,,Debit Card,Standard,,Organic,,Bronze,Monday,10,2.3145136638593193,2.3145136638593193,2.21046980408624,2.21046980408624,2.21046980408624,8.874317308230323,8.874317308230323,8.874317308230323,CUST-17490,TXN-20241111-5RYI,2024-11-11,11
TXN-20240525-4794,2024-05-25,2024-05-25 12:43:40,,BEA-STY-3083,Beauty,Fragrances,StyleMax Advanced Gear Edition 116,5,5.29,26.45,0.0,26.45,In-Store,Philadelphia,STORE-578,Credit Card,,CAMP-1177,Print,CAMP-1177-532,,Saturday,14,1.8389610707123492,3.3123661679555396,1.665818245870208,3.2752561583043085,3.2752561583043085,5.531035801744329,27.655179008721646,27.655179008721646,,TXN-20240525-ARU4,2024-05-25,5
TXN-20230413-7183,2021-11-26,2023-04-13 15:27:33,CUST-017702,AUT-FAS-1454,Automotive,Car Care,FashionForward Modern Item Series 445,6,28.02,28.02,0.0,28.02,Mobile App,,,Credit Card,Express,,Organic,,Bronze,Friday,13,3.367985247456042,3.367985247456042,3.332918540908861,3.332918540908861,3.332918540908861,33.03897353266003,33.03897353266003,33.03897353266003,CUST-16215,TXN-20230413-HS7X,2023-04-13,11
TXN-20221208-4793,2022-12-08,2022-12-08 13:02:09,CUST-016826,SPO-HOM-3104,Sports,Outdoor Gear,HomeComfort Smart Gear,2,18.25,36.5,0.0,36.5,Online,,,Credit Card,Standard,,Organic,,Platinum,Thursday,11,2.9575110607337933,3.624340932976365,2.9041650800285006,3.597312260588446,3.597312260588446,20.60739612342949,41.21479224685898,41.21479224685898,CUST-15171,TXN-20221208-M7ID,2022-12-08,12
TXN-20241229-5358,2024-12-29,2024-12-29 19:57:02,CUST-014159,CLO-SPO-2161,Clothing,Accessories,SportElite Pro Pants Model 961,1,225.42,225.42,33.81,191.61,Phone,,,Credit Card,Standard,,Organic,,Gold,Sunday,19,5.422391681649963,5.422391681649963,5.417965328813932,5.417965328813932,5.2554620562416074,267.796292470124,267.796292470124,233.986292470124,CUST-16625,TXN-20241229-P5SR,2024-12-29,12
TXN-20230716-4825,2024-11-29,2023-07-16 13:36:37,CUST-014587,CLO-AUT-2617,Clothing,Accessories,AutoCare Smart Dress,6,17.48,52.44,0.0,52.44,In-Store,Phoenix,STORE-290,Credit Card,,,Organic,,Bronze,Friday,11,2.916689066213538,3.97855952922839,2.8610573702273894,3.959669658895499,3.959669658895499,14.758602406052391,44.275807218157176,44.275807218157176,CUST-17016,TXN-20230716-K6M8,2023-07-15,11
TXN-20220429-4864,2022-04-29,2022-04-29 12:34:03,CUST-019055,ELE-TEC-3355,Electronics,Gaming,TechPro Advanced Camera,4,201.05,804.2,0.0,804.2,Phone,,,Apple Pay,Express,CAMP-1112,Email,,Gold,Friday,12,5.308515191524482,6.691090693765636,5.303553633343283,6.6898479944631735,6.6898479944631735,224.17814724807562,896.7125889923025,896.7125889923025,CUST-43885,TXN-20220429-R8DW,2022-04-29,4
TXN-20231214-1882,2023-12-14,2023-12-14 20:36:08,CUST-016672,ELE-TEC-1883,Electronics,Headphones,TechPro Advanced Phone,1,279.01,279.01,0.0,279.01,Mobile App,,,Debit Card,Standard,,Organic,,Silver,Thursday,18,5.634825316817224,5.634825316817224,5.6312476234729525,5.6312476234729525,5.6312476234729525,339.07202641034485,339.07202641034485,339.07202641034485,CUST-11609,TXN-20231214-PZKG,2023-12-14,12
TXN-20241013-4092,2022-11-25,2024-10-13 14:26:43,CUST-016200,AUT-TEC-2266,Automotive,Car Parts,TechPro Premium Product,3,34.01,34.01,0.0,34.01,In-Store,San Antonio,STORE-787,Google Pay,,CAMP-1124,Email,CAMP-1124-424,Silver,Friday,12,3.555633734966574,3.555633734966574,3.526654599019104,3.526654599019104,3.526654599019104,37.30464368527855,37.30464368527855,37.30464368527855,CUST-18022,TXN-20241013-84YN,2024-10-13,11
